State,Avg Daily Distance (km),Brand,Model,Price (INR),Year of Manufacture,Engine Capacity (cc),Fuel Type,Mileage (km/l),Owner Type,Registration Year,Insurance Status,Seller Type,Resale Price (INR),City Tier
West Bengal,8.4,Kawasaki,Vulcan S,360165.0,2024,768.0,Hybrid,87.5,First,2024.0,Not Available,Dealer,155060.13,Tier 3
Tamil Nadu,12.66,Kawasaki,Versys 650,394465.0,2023,595.0,Electric,70.2,Second,2023.0,Active,Dealer,251372.31,Tier 1
West Bengal,68.97,Tvs,Ntorq 125,117100.0,2018,106.0,Electric,80.11,Second,2021.0,Not Available,Individual,80656.36,Tier 2
Maharashtra,48.93,Bajaj,Dominar 400,234322.0,2022,304.0,Hybrid,70.34,Second,2022.0,Not Available,Individual,133472.89,Tier 1
Tamil Nadu,11.57,Kawasaki,Vulcan S,193781.0,2019,375.0,Electric,61.48,Second,2022.0,Expired,Dealer,96676.39,Tier 3
Delhi,29.52,Tvs,Jupiter,351102.0,2023,483.0,Electric,96.13,Second,2023.0,Expired,Individual,164636.03,Tier 2
Delhi,42.08,Tvs,Jupiter,159013.0,2020,873.0,Electric,81.91,Second,2022.0,Not Available,Individual,79585.27,Tier 2
Maharashtra,42.68,Ktm,250 Duke,122980.0,2017,968.0,Petrol,31.33,Second,2022.0,Expired,Individual,74263.69,Tier 3
Uttar Pradesh,33.98,Tvs,Ntorq 125,96480.0,2017,648.0,Hybrid,77.42,Second,2021.0,Not Available,Dealer,56022.88,Metro
Karnataka,26.97,Kawasaki,Z650,270495.0,2022,256.0,Hybrid,68.79,First,2022.0,Expired,Individual,208192.84,Metro
Maharashtra,69.85,Honda,Cbr 650R,259633.0,2023,766.0,Electric,79.13,Second,2023.0,Expired,Dealer,115422.29,Metro
Karnataka,71.01,Kawasaki,Ninja 300,232559.0,2018,888.0,Electric,88.05,Third,2021.0,Expired,Dealer,150014.88,Tier 3
Delhi,10.27,Bajaj,Avenger 220,65902.0,2019,548.0,Electric,74.38,Second,2023.0,Expired,Individual,51620.66,Metro
Karnataka,26.23,Honda,Cbr 650R,195868.0,2021,119.0,Petrol,31.35,Second,2024.0,Expired,Individual,137398.96,Tier 1
Uttar Pradesh,78.85,Ktm,390 Adventure,229033.0,2015,952.0,Petrol,45.91,Second,2021.0,Expired,Individual,93810.95,Tier 3
Madhya Pradesh,74.74,Honda,Cbr 650R,214826.0,2021,298.0,Electric,83.06,First,2021.0,Expired,Individual,106228.23859514644,Tier 2
Tamil Nadu,36.56,Tvs,Apache Rtr 160,294124.0,2024,656.0,Electric,66.74,Second,2024.0,Not Available,Dealer,214936.68,Tier 3
Maharashtra,60.96,Ktm,125 Duke,188535.0,2022,457.0,Electric,68.53,Third,2022.0,Not Available,Dealer,97096.64,Tier 2
West Bengal,65.43,Tvs,Ntorq 125,103037.0,2021,201.0,Electric,88.18,Second,2021.0,Not Available,Dealer,47348.14,Tier 2
Madhya Pradesh,18.25,Honda,Shine,162369.0,2022,500.0,Electric,64.18,Second,2023.0,Not Available,Individual,133472.89,Tier 1
Gujarat,61.11,Royal Enfield,Classic 350,337722.0,2021,119.0,Petrol,41.54,Second,2021.0,Not Available,Individual,214857.4,Metro
Uttar Pradesh,39.94,Honda,Cbr 650R,155664.0,2023,203.0,Electric,96.64,First,2023.0,Active,Dealer,108228.35,Tier 1
Gujarat,22.97,Bajaj,Platina 110,164423.0,2023,222.0,Hybrid,86.0,Third,2023.0,Active,Dealer,73463.71,Metro
Punjab,24.56,Honda,Activa,375947.0,2019,200.0,Electric,67.21,Second,2024.0,Active,Individual,270932.56,Tier 3
Rajasthan,67.94,Ktm,125 Duke,325993.0,2024,437.0,Petrol,40.46,First,2024.0,Not Available,Individual,213724.65,Tier 2
Delhi,34.05,Hero,Hf Deluxe,209798.0,2021,343.0,Petrol,40.28,Third,2022.0,Not Available,Dealer,108434.39,Tier 1
Rajasthan,58.33,Yamaha,Fz V3,84943.0,2015,203.0,Electric,62.43,Second,2023.0,Active,Dealer,65993.79,Tier 3
Uttar Pradesh,48.67,Honda,Shine,79791.0,2022,515.0,Hybrid,77.18,First,2022.0,Expired,Dealer,57004.23,Tier 3
Delhi,70.66,Hero,Xtreme 160R,343649.0,2024,583.0,Hybrid,75.27,First,2024.0,Not Available,Individual,244834.32,Tier 3
Karnataka,18.51,Hero,Glamour,172730.0,2024,885.0,Hybrid,70.83,Second,2024.0,Expired,Dealer,113706.96,Tier 1
Punjab,79.79,Yamaha,Mt-15,298221.0,2023,337.0,Hybrid,92.75,Second,2023.0,Active,Individual,211778.99,Tier 1
Rajasthan,42.38,Yamaha,R15 V4,167384.0,2023,873.0,Petrol,45.71,First,2023.0,Not Available,Dealer,120780.43,Tier 3
Rajasthan,32.66,Yamaha,R15 V4,105484.0,2024,268.0,Hybrid,70.93,Third,2024.0,Active,Individual,63332.74,Metro
Karnataka,30.46,Hero,Hf Deluxe,356765.0,2022,537.0,Electric,93.46,First,2022.0,Not Available,Individual,226092.38,Tier 3
Tamil Nadu,45.12,Royal Enfield,Himalayan,235447.0,2022,593.0,Electric,72.2,Second,2022.0,Expired,Individual,99157.74,Tier 3
Punjab,59.87,Honda,Unicorn,319364.0,2024,909.0,Electric,76.38,First,2024.0,Active,Individual,144546.16,Metro
Karnataka,7.3,Royal Enfield,Meteor 350,242059.0,2016,589.0,Petrol,32.47,Second,2023.0,Active,Dealer,102339.55,Tier 2
Karnataka,68.3,Ktm,Rc 390,196019.0,2023,119.0,Petrol,55.45,Third,2023.0,Expired,Dealer,128131.41,Tier 2
Madhya Pradesh,27.29,Kawasaki,Versys 650,372215.0,2023,963.0,Hybrid,98.44,Second,2024.0,Not Available,Dealer,247489.11,Tier 1
Rajasthan,31.1,Royal Enfield,Himalayan,300522.0,2022,100.0,Petrol,33.09,Second,2022.0,Active,Dealer,183173.61,Metro
Delhi,61.18,Kawasaki,Ninja 300,291086.0,2022,190.0,Electric,98.88,Second,2022.0,Active,Dealer,142992.05,Tier 1
Karnataka,50.28,Ktm,Rc 390,241450.0,2023,850.0,Hybrid,70.2,Second,2023.0,Not Available,Dealer,178168.54,Metro
Tamil Nadu,72.42,Tvs,Sport,257058.0,2023,431.0,Electric,95.89,Second,2024.0,Active,Individual,160517.18,Tier 3
Punjab,47.3,Royal Enfield,Classic 350,319566.0,2021,728.0,Petrol,53.13,First,2021.0,Not Available,Dealer,239551.05,Tier 3
Rajasthan,9.29,Honda,Unicorn,51310.0,2023,530.0,Petrol,44.29,Second,2023.0,Active,Dealer,34254.25,Tier 3
West Bengal,69.61,Kawasaki,Z650,185418.0,2024,400.0,Hybrid,74.0,First,2024.0,Expired,Dealer,82363.44,Metro
West Bengal,41.19,Tvs,Sport,113157.0,2020,330.0,Petrol,53.44,Third,2023.0,Expired,Individual,84084.55,Tier 1
West Bengal,41.58,Honda,Cbr 650R,299029.0,2023,757.0,Petrol,56.31,Second,2023.0,Not Available,Dealer,237407.08,Metro
Madhya Pradesh,49.92,Royal Enfield,Classic 350,276458.0,2022,853.0,Petrol,59.42,Second,2022.0,Expired,Individual,190346.56,Tier 2
Karnataka,27.3,Bajaj,Dominar 400,344227.0,2023,543.0,Hybrid,87.25,Second,2023.0,Expired,Individual,274536.52,Tier 1
Maharashtra,68.15,Honda,Unicorn,227573.0,2020,159.0,Petrol,40.44,Second,2022.0,Expired,Dealer,148665.33590356132,Tier 1
West Bengal,50.55,Ktm,Rc 390,198212.0,2023,692.0,Electric,70.2,First,2023.0,Active,Individual,118170.25,Tier 1
Tamil Nadu,46.72,Hero,Splendor Plus,377094.0,2022,800.0,Electric,62.39,Second,2022.0,Expired,Individual,227283.87,Tier 3
Madhya Pradesh,10.1,Royal Enfield,Classic 350,373254.0,2018,878.0,Electric,70.2,Second,2024.0,Expired,Individual,224665.99,Tier 1
Rajasthan,55.77,Royal Enfield,Interceptor 650,233042.0,2021,292.0,Electric,65.22,Third,2023.0,Not Available,Individual,163665.44,Metro
Karnataka,65.13,Ktm,250 Duke,373198.0,2018,231.0,Hybrid,98.6,Second,2024.0,Not Available,Dealer,204054.71,Tier 3
Tamil Nadu,22.62,Kawasaki,Vulcan S,101198.0,2018,801.0,Electric,71.9,Second,2021.0,Expired,Dealer,41557.39,Tier 3
Delhi,14.37,Yamaha,Fz V3,323576.0,2024,996.0,Petrol,51.37,Third,2024.0,Expired,Individual,240108.95,Metro
Punjab,20.3,Bajaj,Pulsar 150,319161.0,2024,341.0,Electric,73.56,Second,2024.0,Active,Dealer,133429.07,Metro
Uttar Pradesh,43.66,Honda,Dio,388527.0,2019,498.0,Hybrid,67.08,Third,2021.0,Not Available,Individual,282122.01,Tier 3
West Bengal,40.54,Tvs,Ronin,362011.0,2023,889.0,Electric,89.41,Second,2023.0,Active,Individual,281966.68,Tier 3
Punjab,55.57,Hero,Hf Deluxe,305977.0,2017,261.0,Hybrid,94.67,Second,2023.0,Active,Dealer,133472.89,Metro
Madhya Pradesh,44.47,Honda,Dio,147277.0,2021,149.0,Petrol,46.37,Second,2021.0,Active,Individual,80731.31,Tier 1
Delhi,24.21,Hero,Hf Deluxe,111695.0,2022,330.0,Electric,74.51,First,2022.0,Not Available,Dealer,72437.77,Metro
Karnataka,32.0,Hero,Splendor Plus,295032.0,2020,757.0,Petrol,56.53,Second,2023.0,Expired,Individual,233364.93,Metro
Karnataka,11.76,Yamaha,R15 V4,79000.0,2021,546.0,Electric,72.16,First,2021.0,Expired,Individual,34751.45,Tier 2
Punjab,68.62,Hero,Xtreme 160R,349426.0,2019,595.0,Petrol,30.5,Third,2023.0,Expired,Dealer,152697.83,Tier 3
Tamil Nadu,7.91,Ktm,Rc 390,328095.0,2016,922.0,Electric,80.71,Second,2021.0,Active,Individual,140498.16,Tier 1
Punjab,20.03,Royal Enfield,Interceptor 650,378483.0,2023,102.0,Hybrid,70.2,Second,2023.0,Expired,Dealer,284595.32,Tier 3
Madhya Pradesh,13.66,Hero,Hf Deluxe,179272.0,2021,895.0,Petrol,49.98,Second,2022.0,Active,Individual,116951.32,Tier 2
Delhi,56.73,Hero,Hf Deluxe,312299.0,2019,171.0,Electric,99.45,Third,2021.0,Not Available,Dealer,143967.21,Tier 3
Rajasthan,19.0,Royal Enfield,Meteor 350,344022.0,2016,982.0,Electric,74.86,Second,2022.0,Expired,Dealer,235619.73,Metro
Punjab,70.89,Yamaha,Ray Zr,207569.0,2024,127.0,Electric,72.95,Second,2024.0,Expired,Dealer,111078.46,Metro
Punjab,9.38,Hero,Passion Pro,308359.0,2022,464.0,Electric,84.58,First,2022.0,Active,Dealer,223688.04,Metro
Gujarat,52.22,Royal Enfield,Classic 350,88806.0,2018,787.0,Petrol,40.86,Second,2021.0,Active,Dealer,67592.66,Tier 1
Tamil Nadu,52.0,Ktm,Duke 200,170847.0,2021,705.0,Hybrid,60.82,Third,2023.0,Expired,Dealer,124590.77,Metro
Punjab,20.29,Kawasaki,Ninja 300,123498.0,2023,317.0,Hybrid,60.74,Third,2024.0,Expired,Dealer,66140.7266009475,Tier 3
Maharashtra,37.85,Kawasaki,Vulcan S,100987.0,2024,0.0,Petrol,51.71,Second,2024.0,Not Available,Individual,53064.12,Tier 1
Uttar Pradesh,14.45,Kawasaki,Ninja 400,298415.0,2019,160.0,Petrol,58.03,Third,2022.0,Not Available,Dealer,220463.11,Tier 2
Uttar Pradesh,12.29,Hero,Xtreme 160R,128862.0,2017,615.0,Hybrid,78.41,Second,2024.0,Active,Dealer,57485.4,Tier 1
Tamil Nadu,60.52,Yamaha,Ray Zr,62784.0,2021,375.0,Electric,64.92,Second,2021.0,Active,Individual,37339.37,Tier 2
Tamil Nadu,78.56,Kawasaki,Z650,327003.0,2019,148.0,Hybrid,63.05,Second,2023.0,Not Available,Individual,184054.11,Metro
Gujarat,35.67,Ktm,Rc 390,103198.0,2021,280.0,Hybrid,66.66,Second,2022.0,Active,Dealer,56460.79,Tier 1
Madhya Pradesh,57.46,Royal Enfield,Himalayan,388196.0,2023,593.0,Petrol,37.39,Second,2023.0,Expired,Dealer,190894.02,Tier 1
Delhi,21.04,Bajaj,Dominar 400,235711.0,2020,458.0,Hybrid,97.54,Second,2021.0,Not Available,Dealer,113440.76,Tier 3
West Bengal,12.9,Yamaha,Ray Zr,227000.0,2022,527.0,Petrol,54.54,Third,2023.0,Expired,Dealer,140772.2,Tier 1
Tamil Nadu,17.48,Honda,Shine,304510.0,2022,565.0,Petrol,34.9,Second,2024.0,Not Available,Individual,149256.95,Tier 3
Maharashtra,17.95,Royal Enfield,Classic 350,214749.0,2023,954.0,Petrol,25.4,Second,2024.0,Active,Dealer,124479.18,Tier 3
Madhya Pradesh,19.37,Ktm,Duke 200,321161.0,2022,550.0,Petrol,56.08,Third,2023.0,Expired,Individual,152488.25,Tier 3
Karnataka,8.04,Royal Enfield,Classic 350,165705.0,2021,832.0,Hybrid,70.52,Second,2021.0,Not Available,Individual,73092.95,Tier 2
Madhya Pradesh,61.23,Bajaj,Platina 110,358833.0,2017,965.0,Hybrid,62.6,Second,2023.0,Expired,Individual,217525.31,Tier 1
West Bengal,11.73,Hero,Xtreme 160R,216337.0,2016,213.0,Petrol,36.38,Second,2024.0,Not Available,Dealer,159408.22,Tier 1
Punjab,64.5,Yamaha,Ray Zr,163093.0,2020,714.0,Hybrid,68.03,Second,2024.0,Not Available,Dealer,69612.93,Tier 3
Gujarat,25.69,Yamaha,Fz V3,53797.0,2018,135.0,Electric,92.07,Second,2021.0,Not Available,Individual,37618.82,Tier 2
Madhya Pradesh,54.97,Hero,Splendor Plus,360890.0,2019,440.0,Hybrid,74.83,Second,2024.0,Active,Individual,266171.86,Tier 3
Madhya Pradesh,49.75,Honda,Cbr 650R,112864.0,2023,363.0,Electric,91.88,Second,2024.0,Not Available,Dealer,62463.12,Metro
Maharashtra,22.36,Honda,Dio,102770.0,2021,482.0,Electric,61.24,Second,2023.0,Not Available,Individual,75030.44,Tier 3
Delhi,34.69,Royal Enfield,Classic 350,393592.0,2023,248.0,Electric,63.1,Second,2023.0,Not Available,Individual,259779.98,Tier 1
West Bengal,68.38,Ktm,Rc 390,159810.0,2023,725.0,Hybrid,67.66,Second,2024.0,Not Available,Dealer,127825.24,Metro
West Bengal,34.5,Kawasaki,Ninja 400,337526.0,2024,424.0,Hybrid,89.22,Third,2024.0,Active,Dealer,198523.18,Metro
West Bengal,66.07,Royal Enfield,Himalayan,129356.0,2022,311.0,Electric,99.72,First,2022.0,Expired,Dealer,57917.86,Tier 3
Maharashtra,29.36,Bajaj,Pulsar 150,114516.0,2022,563.0,Hybrid,88.82,Third,2023.0,Active,Dealer,84756.93,Tier 2
West Bengal,14.57,Tvs,Ronin,375012.0,2024,600.0,Petrol,70.2,Second,2024.0,Active,Individual,238863.05,Tier 2
Rajasthan,68.85,Tvs,Sport,369956.0,2019,485.0,Hybrid,76.7,Second,2024.0,Expired,Dealer,262901.44,Tier 2
Maharashtra,78.74,Kawasaki,Z650,90796.0,2024,361.0,Petrol,31.12,First,2024.0,Expired,Dealer,63664.25,Tier 2
Uttar Pradesh,60.81,Honda,Cbr 650R,264644.0,2024,356.0,Hybrid,67.46,Second,2024.0,Active,Individual,157124.41,Metro
Maharashtra,17.04,Honda,Cbr 650R,65175.0,2017,399.0,Petrol,53.02,Second,2022.0,Not Available,Dealer,50414.49,Tier 1
Rajasthan,69.82,Kawasaki,Ninja 400,68408.0,2021,146.0,Electric,73.9,Second,2021.0,Expired,Individual,42833.08,Tier 2
Maharashtra,23.38,Honda,Activa,95634.0,2024,666.0,Hybrid,83.67,Third,2024.0,Expired,Dealer,61654.58,Tier 3
Tamil Nadu,31.64,Ktm,Duke 200,121811.0,2015,466.0,Hybrid,70.2,Second,2024.0,Expired,Dealer,72150.21,Tier 2
Punjab,32.99,Honda,Unicorn,102423.0,2016,139.0,Electric,64.71,Second,2022.0,Expired,Individual,69058.05,Tier 1
Uttar Pradesh,61.42,Royal Enfield,Meteor 350,156557.0,2024,220.0,Hybrid,86.11,Second,2024.0,Active,Dealer,68596.08,Tier 1
Tamil Nadu,26.8,Kawasaki,Ninja 400,78886.0,2018,991.0,Petrol,29.12,Third,2024.0,Expired,Individual,34379.58,Tier 2
Tamil Nadu,71.11,Ktm,125 Duke,397190.0,2024,381.0,Hybrid,96.14,Second,2024.0,Active,Individual,183401.57,Tier 3
Madhya Pradesh,70.81,Tvs,Sport,106054.0,2021,326.0,Electric,87.01,Second,2023.0,Active,Individual,52184.78,Metro
Rajasthan,18.71,Hero,Passion Pro,237809.0,2024,718.0,Hybrid,70.2,Second,2024.0,Not Available,Individual,152956.92,Tier 3
Karnataka,62.85,Kawasaki,Ninja 300,132482.0,2021,556.0,Petrol,51.73,Second,2021.0,Active,Dealer,56240.86612638737,Tier 1
Maharashtra,36.62,Royal Enfield,Interceptor 650,170660.0,2021,268.0,Hybrid,83.61,Second,2021.0,Expired,Individual,110284.81,Tier 1
Gujarat,71.13,Yamaha,Fascino 125,63155.0,2021,982.0,Petrol,26.15,Third,2022.0,Not Available,Dealer,36007.92,Metro
Maharashtra,62.47,Ktm,125 Duke,367025.0,2024,843.0,Hybrid,76.94,Third,2024.0,Active,Individual,133472.89,Tier 1
Maharashtra,53.42,Kawasaki,Vulcan S,112633.0,2023,766.0,Hybrid,63.81,Second,2023.0,Active,Dealer,57409.05,Tier 3
Maharashtra,40.35,Bajaj,Dominar 400,333368.0,2020,510.0,Electric,81.61,Third,2023.0,Expired,Individual,252302.7,Tier 3
Madhya Pradesh,27.76,Hero,Glamour,82570.0,2023,692.0,Petrol,29.91,Second,2024.0,Not Available,Individual,48657.11,Tier 1
Madhya Pradesh,59.67,Hero,Glamour,142737.0,2023,753.0,Hybrid,66.66,Second,2023.0,Not Available,Dealer,103959.78,Tier 2
Uttar Pradesh,15.27,Ktm,125 Duke,85875.0,2022,435.0,Hybrid,63.87,Second,2024.0,Active,Individual,55509.14,Tier 1
Karnataka,23.46,Yamaha,R15 V4,284895.0,2015,679.0,Petrol,44.77,Third,2023.0,Expired,Individual,183167.13,Tier 1
Tamil Nadu,17.06,Honda,Shine,60418.0,2021,712.0,Hybrid,90.75,Second,2023.0,Not Available,Dealer,24190.33,Tier 3
Rajasthan,71.88,Yamaha,Fascino 125,172618.0,2022,884.0,Hybrid,87.9,Second,2024.0,Not Available,Dealer,97649.35,Tier 3
Gujarat,35.74,Yamaha,Fascino 125,255418.0,2023,623.0,Petrol,46.29,Second,2023.0,Active,Individual,154299.34,Tier 2
Uttar Pradesh,65.74,Honda,Dio,225595.0,2018,938.0,Electric,81.36,Second,2023.0,Not Available,Dealer,91338.19,Tier 1
Uttar Pradesh,72.38,Kawasaki,Ninja 400,376876.0,2024,441.0,Hybrid,63.26,Second,2024.0,Active,Individual,151221.39,Tier 1
Karnataka,65.49,Kawasaki,Ninja 400,196660.0,2023,855.0,Electric,63.97,Second,2024.0,Expired,Individual,81744.11,Tier 3
Uttar Pradesh,68.85,Royal Enfield,Classic 350,154485.0,2021,382.0,Electric,80.1,First,2021.0,Active,Individual,111024.94,Tier 1
Madhya Pradesh,31.34,Bajaj,Dominar 400,311253.0,2017,757.0,Electric,65.28,Second,2021.0,Active,Individual,208100.23,Metro
Rajasthan,79.42,Yamaha,Mt-15,328197.0,2023,286.0,Electric,92.52,Second,2023.0,Active,Dealer,236564.02,Tier 1
Uttar Pradesh,56.81,Hero,Xtreme 160R,134960.0,2019,316.0,Hybrid,70.2,Second,2024.0,Expired,Individual,70171.51,Tier 3
West Bengal,38.92,Kawasaki,Ninja 400,373058.0,2020,653.0,Hybrid,65.15,Second,2024.0,Not Available,Dealer,150411.75,Tier 3
Karnataka,58.35,Tvs,Sport,165087.0,2021,468.0,Hybrid,83.14,Second,2022.0,Not Available,Individual,110002.72,Tier 3
Maharashtra,52.94,Yamaha,R15 V4,292630.0,2018,194.0,Electric,76.8,Second,2023.0,Active,Dealer,158106.42,Tier 1
Madhya Pradesh,29.02,Kawasaki,Z650,250686.0,2019,273.0,Petrol,58.83,Second,2021.0,Active,Individual,113433.94,Tier 3
Karnataka,62.19,Yamaha,R15 V4,276894.0,2024,579.0,Petrol,27.84,Second,2024.0,Active,Dealer,196406.22,Tier 3
Rajasthan,56.14,Ktm,Rc 390,179837.0,2021,697.0,Petrol,36.91,Second,2021.0,Expired,Individual,87093.68,Tier 3
Uttar Pradesh,37.18,Tvs,Sport,122700.0,2023,283.0,Hybrid,76.66,Second,2023.0,Not Available,Individual,58206.7,Tier 1
Maharashtra,71.53,Tvs,Apache Rtr 160,356698.0,2018,178.0,Hybrid,90.13,Second,2021.0,Expired,Dealer,281486.07,Tier 3
Punjab,35.18,Yamaha,Fascino 125,69250.0,2023,246.0,Electric,98.17,Second,2023.0,Not Available,Dealer,51135.28,Tier 2
Rajasthan,74.62,Kawasaki,Z650,193414.0,2023,124.0,Petrol,50.14,Second,2023.0,Active,Dealer,87290.44,Metro
Delhi,69.49,Ktm,390 Adventure,275828.0,2021,105.0,Hybrid,83.43,Second,2022.0,Expired,Individual,212207.24,Tier 1
Rajasthan,10.23,Kawasaki,Versys 650,147252.0,2018,552.0,Hybrid,67.7,Second,2021.0,Active,Dealer,109056.56,Tier 1
Maharashtra,54.13,Ktm,Rc 390,387071.0,2022,260.0,Electric,82.0,Second,2023.0,Not Available,Individual,240638.28,Tier 1
Uttar Pradesh,79.68,Bajaj,Avenger 220,232040.0,2019,643.0,Hybrid,82.61,Second,2021.0,Expired,Dealer,106156.6,Tier 1
Rajasthan,68.27,Honda,Dio,64158.0,2021,673.0,Electric,78.55,Second,2024.0,Not Available,Dealer,44562.37,Metro
Punjab,36.81,Hero,Splendor Plus,79908.0,2023,971.0,Petrol,54.43,Third,2023.0,Not Available,Individual,54363.32,Tier 3
Punjab,20.9,Yamaha,R15 V4,147141.0,2024,505.0,Electric,62.34,Second,2024.0,Not Available,Individual,92311.29378285968,Tier 2
Karnataka,9.85,Kawasaki,Versys 650,167470.0,2018,141.0,Hybrid,76.24,Third,2022.0,Expired,Individual,74680.72,Tier 3
Karnataka,34.16,Bajaj,Platina 110,261098.0,2022,824.0,Electric,85.7,First,2022.0,Not Available,Dealer,116617.64,Metro
Rajasthan,11.02,Honda,Unicorn,375933.0,2019,0.0,Petrol,53.86,Second,2021.0,Not Available,Dealer,211792.04343294137,Tier 2
Uttar Pradesh,77.71,Royal Enfield,Meteor 350,60961.0,2019,588.0,Electric,85.58,Second,2022.0,Not Available,Dealer,37154.35,Tier 2
Punjab,63.97,Hero,Passion Pro,329516.0,2017,485.0,Petrol,43.94,Second,2022.0,Not Available,Dealer,155553.74,Tier 1
Tamil Nadu,57.98,Ktm,Duke 200,217220.0,2020,337.0,Hybrid,92.25,Second,2024.0,Expired,Individual,100520.99,Tier 3
Delhi,15.36,Honda,Dio,200284.0,2020,427.0,Petrol,32.05,Third,2023.0,Active,Individual,158734.48,Tier 1
Gujarat,7.07,Ktm,125 Duke,99236.0,2024,972.0,Hybrid,99.17,Second,2024.0,Expired,Individual,76596.46,Metro
Maharashtra,63.19,Bajaj,Dominar 400,135887.0,2024,484.0,Petrol,33.03,First,2024.0,Active,Dealer,71159.16,Tier 3
Gujarat,62.66,Yamaha,Ray Zr,252524.0,2019,990.0,Electric,69.97,Second,2023.0,Expired,Dealer,119073.41,Tier 2
Punjab,28.83,Yamaha,Fz V3,260258.0,2024,967.0,Petrol,29.92,Second,2024.0,Active,Individual,116192.62,Tier 2
Gujarat,68.29,Honda,Activa,244049.0,2016,207.0,Hybrid,70.2,Second,2024.0,Expired,Individual,142638.99,Tier 3
Punjab,37.16,Tvs,Ronin,377483.0,2021,115.0,Hybrid,97.36,First,2021.0,Active,Dealer,197901.93,Metro
Karnataka,42.8,Bajaj,Avenger 220,296808.0,2023,502.0,Electric,81.23,Second,2023.0,Expired,Dealer,200094.11,Tier 3
Rajasthan,53.04,Yamaha,Mt-15,88587.0,2022,857.0,Electric,89.33,Second,2024.0,Active,Individual,64589.13,Tier 2
Madhya Pradesh,34.93,Royal Enfield,Hunter 350,143748.0,2022,223.0,Electric,74.19,Second,2024.0,Not Available,Dealer,72943.15,Tier 3
Madhya Pradesh,40.24,Royal Enfield,Classic 350,291794.0,2017,794.0,Hybrid,96.06,Third,2023.0,Not Available,Dealer,153329.29,Tier 1
Madhya Pradesh,16.21,Hero,Hf Deluxe,54587.0,2022,887.0,Hybrid,93.46,Second,2024.0,Not Available,Individual,133472.89,Tier 1
Delhi,59.45,Tvs,Ronin,381612.0,2021,703.0,Hybrid,70.85,Second,2023.0,Active,Dealer,242372.32,Tier 3
Rajasthan,32.44,Yamaha,R15 V4,160306.0,2020,671.0,Petrol,35.1,Third,2023.0,Expired,Dealer,128157.44,Tier 3
Gujarat,42.69,Yamaha,Fz V3,280187.0,2017,780.0,Petrol,27.26,Second,2022.0,Not Available,Individual,135536.36,Tier 2
Tamil Nadu,39.39,Yamaha,Fz V3,164128.0,2023,405.0,Hybrid,80.88,Second,2023.0,Active,Individual,79143.91,Tier 1
Madhya Pradesh,24.6,Honda,Cbr 650R,366463.0,2021,754.0,Petrol,70.2,Second,2021.0,Not Available,Dealer,167895.26,Tier 2
Punjab,29.3,Bajaj,Pulsar 150,304243.0,2021,167.0,Hybrid,84.61,Third,2022.0,Not Available,Dealer,188498.24,Tier 1
Karnataka,47.35,Ktm,250 Duke,234364.0,2022,683.0,Petrol,70.2,Second,2022.0,Active,Dealer,131703.71,Tier 1
Punjab,18.04,Bajaj,Platina 110,225435.0,2023,544.0,Petrol,41.1,Second,2023.0,Active,Individual,134969.87,Tier 1
Punjab,40.72,Hero,Splendor Plus,72038.0,2015,455.0,Hybrid,79.55,Second,2023.0,Expired,Dealer,52400.2,Metro
West Bengal,6.72,Honda,Activa,55931.0,2019,540.0,Petrol,55.7,Second,2021.0,Not Available,Dealer,24055.15,Tier 1
Rajasthan,22.89,Hero,Splendor Plus,225478.0,2022,978.0,Hybrid,90.39,Third,2022.0,Not Available,Dealer,136061.71,Tier 3
Karnataka,38.64,Hero,Hf Deluxe,379205.0,2018,236.0,Electric,94.8,Third,2023.0,Not Available,Dealer,195613.31,Tier 3
Tamil Nadu,46.82,Honda,Cbr 650R,388477.0,2024,946.0,Electric,75.4,Second,2024.0,Not Available,Dealer,281792.69,Tier 1
Punjab,35.66,Royal Enfield,Classic 350,59211.0,2019,113.0,Electric,80.8,Second,2024.0,Expired,Individual,38392.68,Tier 2
Punjab,5.97,Honda,Activa,332641.0,2023,209.0,Hybrid,67.2,Second,2024.0,Expired,Individual,214392.98,Tier 3
Punjab,27.43,Kawasaki,Ninja 400,240722.0,2024,614.0,Electric,75.64,Second,2024.0,Active,Individual,164364.58,Tier 2
Maharashtra,50.11,Honda,Dio,167291.0,2019,581.0,Petrol,53.46,Third,2021.0,Not Available,Dealer,126534.97,Tier 1
Maharashtra,43.76,Ktm,Rc 390,149263.0,2024,858.0,Hybrid,87.04,Second,2024.0,Expired,Individual,74014.56,Tier 3
West Bengal,28.12,Royal Enfield,Hunter 350,120622.0,2020,315.0,Electric,97.18,Third,2022.0,Expired,Individual,73290.11,Metro
Delhi,8.79,Royal Enfield,Interceptor 650,213193.0,2021,408.0,Electric,74.99,First,2021.0,Expired,Individual,92612.25,Metro
Punjab,37.48,Yamaha,Mt-15,229311.0,2021,139.0,Hybrid,70.82,Second,2021.0,Active,Dealer,99891.72,Tier 1
Punjab,9.17,Royal Enfield,Himalayan,244147.0,2021,244.0,Hybrid,83.19,Second,2024.0,Not Available,Individual,166872.6,Tier 1
Madhya Pradesh,27.96,Bajaj,Ct 100,384260.0,2020,239.0,Hybrid,98.57,Third,2023.0,Active,Individual,210907.63,Metro
