State,Avg Daily Distance (km),Brand,Model,Price (INR),Year of Manufacture,Engine Capacity (cc),Fuel Type,Mileage (km/l),Owner Type,Registration Year,Insurance Status,Seller Type,Resale Price (INR),City Tier
Rajasthan,24.58,kawasaki,Z650,195174,2023,830,HYBRID,91.38,First,2023,NOT AVAILABLE,Individual,143057.28,TIER 3
uttar pradesh,68.8,Hero,Passion Pro,255201,2019,949,Electric,99.4,Third,2024,Active,Individual,145166.27630301053,Tier 1
Uttar Pradesh,56.11,Hero,Passion Pro,204534,2015,410,PETROL,31.12,2nd,2023,NOT AVAILABLE,DEALER,135763.85,tier 3
Maharashtra,54.33,royal enfield,Himalayan,56240,2020,730,Electric,60.77,Second,2023,Not Available,INDIVIDUAL,24252.2,Tier 3
Punjab,30.24,  TVS  ,Jupiter,312634,2021,664,Petrol,27.58,Second,2021,Expired,INDIVIDUAL,240537.22,Tier 1
GUJARAT,62.6,YAMAHA,MT-15,134480,2023,595,Hybrid,74.46,THIRD,2024,Not Available,Individual,54416.28,Tier 3
maharashtra,5.53,TVS,Sport,166363,2023,547,Petrol,32.84,,2023,  Not Available  ,Dealer,87881.71,Tier 2
gujarat,41.05,Ktm,RC 390,114055,2024,914,PETROL,28.12,SECOND,2024,Active,Dealer,50724.17,Tier 2
Gujarat,48.65,  TVS  ,NTorq 125,113703,2019,672,HYBRID,91.38,SECOND,2022,active,individual,46951.92,tier 3
Madhya Pradesh,57.5,yamaha,Ray ZR,59308,2023,620,Electric,97.66,2nd,2023,expired,DEALER,37722.745352131446,  Tier 3  
Madhya Pradesh,60.36,royal enfield,Interceptor 650,278869,2021,205,Electric,,SECOND,2021,Not Available,Dealer,204981.35,tier 3
Maharashtra,76.66,HONDA,Unicorn,51296,2024,250,PETROL,40.44,First,2024,  Active  ,Individual,26818.54,tier 2
Rajasthan,55.09,  Honda  ,CBR 650R,"₹210,116",2023,804,Hybrid,77.8,SECOND,2024,Expired,Individual,141350.59,Tier 2
  Maharashtra  ,67.52,ktm,390 Adventure,195392,2023,633,Petrol,39.13,THIRD,2023,Active,individual,118879.57,TIER 1
uttar pradesh,50.24,HERO,Glamour,74462,2020,987,petrol,27.56,2nd,2024,NOT AVAILABLE,  Individual  ,44253.53,Tier 2
Delhi,40.85,  Kawasaki  ,Z650,75425,2021,328,electric,88.14,3rd,2024,,INDIVIDUAL,50205.33,TIER 2
Rajasthan,50.04,  TVS  ,NTorq 125,166875,2024,283,ELECTRIC,86.54,2nd,2024,Expired,dealer,129970.02,Metro
Rajasthan,64.85,HERO,Glamour,349107,2022,892,Electric,90.9,SECOND,2023,Active,Dealer,177687.62,Tier 2
  Tamil Nadu  ,5.93,  Yamaha  ,MT-15,383747,2020,569,hybrid,81.77,3rd,2022,Not Available,  Dealer  ,297382.68,Tier 3
Uttar Pradesh,65.15,Honda,Unicorn,213028,2017,149,Petrol,32.1,Third,2021,active,Dealer,141111.15,TIER 3
MADHYA PRADESH,32.7,Bajaj,Pulsar 150,72848,2023,829,Petrol,50.87,2nd,2024,Expired,Dealer,35317.54,Tier 3
  Tamil Nadu  ,30.94,KTM,125 Duke,87494,2024,357,PETROL,34.35,first owner,2024,EXPIRED,Dealer,60309.36,Tier 2
Karnataka,52.93,HONDA,Activa,188838,2023,194,HYBRID,78.83,Third,2023,Active,Dealer,106336.33,Tier 1
Punjab,8.6,KTM,250 Duke,130464,2021,717,Electric,68.52,FIRST,2021,Not Available,  Dealer  ,79743.49,tier 1
  Karnataka  ,72.49,HERO,HF Deluxe,309627,2021,412,electric,99.36,First,2021,Not Available,Individual,172150.24,Tier 3
Rajasthan,43.82,Yamaha,R15 V4,"₹244,594",2023,291,ELECTRIC,81.73,Second,2024,  Active  ,dealer,157914.5,TIER 1
Rajasthan,52.16,Yamaha,R15 V4,83182,2024,999,Electric,95.56,first owner,2024,Active,Individual,61686.3,  Tier 1  
delhi,33.73,Bajaj,CT 100,58674,2019,430,Hybrid,66.16,3rd,2021,  Not Available  ,dealer,42827.65,Tier 1
Uttar Pradesh,32.0,royal enfield,Hunter 350,97010,2017,986,Electric,,Third,2023,not available,dealer,,Tier 3
Punjab,75.34,HERO,Xtreme 160R,396426,2024,375,  Hybrid  ,78.87,second owner,2024,Active,Individual,,Tier 2
maharashtra,25.6,Honda,CBR 650R,251747,2024,225,Electric,83.22,1st,2024,Expired,Individual,139296.59,metro
Uttar Pradesh,43.64,TVS,Apache RTR 160,57232,2016,725,hybrid,98.42,SECOND,2021,Not Available,Dealer,31919.96,tier 3
  Tamil Nadu  ,47.4,Bajaj,Dominar 400,314848,2022,272,  Electric  ,82.86,2nd,2024,Expired,Dealer,203245.68,Metro
  Rajasthan  ,46.32,Hero,Passion Pro,345024,2023,540,Electric,64.3,Second,2024,Active,Dealer,186819.61,tier 1
GUJARAT,65.95,Royal Enfield,Interceptor 650,241259,2018,386,Petrol,41.85,Second,2021,Expired,dealer,162197.07,TIER 1
Maharashtra,38.16,tvs,NTorq 125,219182,2024,731,  Hybrid  ,72.47,second owner,2024,  Not Available  ,  Dealer  ,169050.21,Tier 3
maharashtra,45.12,  Hero  ,Passion Pro,310675,2020,628,Petrol,0.0,,2024,,Individual,167624.4,tier 3
Madhya Pradesh,74.16,TVS,Apache RTR 160,144394,2022,653,Electric,62.43,3rd,2022,Expired,DEALER,109811.81,Tier 1
maharashtra,61.9,Ktm,390 Adventure,197919,2021,580,Petrol,36.53,1st,2021,active,dealer,157730.62,TIER 3
Maharashtra,66.96,Bajaj,Platina 110,101764,2022,754,  Petrol  ,41.52,first owner,2022,ACTIVE,Dealer,,  Tier 2  
Maharashtra,37.16,KTM,Duke 200,293741,2024,574,hybrid,79.96,Third,2024,  Active  ,Dealer,149178.28,tier 3
West Bengal,78.47,Royal Enfield,Classic 350,378265,2022,967,PETROL,51.45,First,2022,expired,Dealer,191895.98,Metro
Punjab,38.0,Bajaj,Platina 110,348867,2022,953,Electric,80.92,SECOND,2022,not available,  Dealer  ,232935.81,Tier 2
  Maharashtra  ,74.47,hero,HF Deluxe,361909,2015,621,Hybrid,82.54,second owner,2022,ACTIVE,individual,188887.7837486305,Tier 1
West Bengal,47.21,TVS,Apache RTR 160,273626,2021,174,Hybrid,86.24,SECOND,2022,Not Available,Dealer,159189.26,Tier 2
west bengal,13.03,  Kawasaki  ,Ninja 300,51350,2023,961,Electric,65.87,Third,2023,Active,INDIVIDUAL,37058.28,Metro
Punjab,47.1,Kawasaki,Vulcan S,397871,2021,459,Petrol,43.21,first owner,2021,active,Individual,210620.44,Tier 1
rajasthan,45.12,yamaha,Fascino 125,206233,2023,105,Electric,62.88,1st,2023,not available,Individual,94143.61,  Tier 1  
Gujarat,33.53,  Kawasaki  ,Ninja 400,283961,2019,994,  Electric  ,68.77,third owner,2024,not available,INDIVIDUAL,126589.58,METRO
gujarat,16.93,  Royal Enfield  ,Meteor 350,384103,2019,183,electric,85.6,,2021,  Not Available  ,Dealer,266442.67,tier 2
Punjab,66.75,tvs,Jupiter,389683,2021,321,HYBRID,66.22,first owner,2021,  Expired  ,Individual,190856.18,Tier 2
  Delhi  ,15.81,Tvs,Sport,367934,2020,830,Electric,72.83,third owner,2024,Expired,dealer,241432.72,  Tier 2  
Rajasthan,39.4,  TVS  ,NTorq 125,380792,2023,395,Electric,99.0,,2024,Expired,  Individual  ,281522.45,Tier 1
  Maharashtra  ,55.06,kawasaki,Z650,157129,2021,714,Electric,74.92,Third,2022,Not Available,Dealer,117676.13,Tier 2
madhya pradesh,27.09,Hero,Splendor Plus,310995,2024,218,Electric,76.49,,2024,NOT AVAILABLE,  Dealer  ,200935.39,Metro
Delhi,9.66,TVS,Ronin,78190,2022,749,hybrid,75.48,SECOND,2024,Not Available,Individual,61770.45,metro
karnataka,50.73,KTM,250 Duke,330157,2023,686,Hybrid,87.08,,2023,  Expired  ,Dealer,208574.66,METRO
West Bengal,76.3,  Royal Enfield  ,Meteor 350,364133,2018,613,hybrid,98.78,second owner,2024,Active,individual,222305.02,TIER 2
uttar pradesh,9.25,KTM,125 Duke,96766,2023,912,Electric,88.69,2nd,2024,Not Available,Dealer,,tier 1
Madhya Pradesh,18.37,ROYAL ENFIELD,Hunter 350,196488,2016,259,Petrol,39.46,THIRD,2022,NOT AVAILABLE,Individual,100571.53,  Tier 1  
Uttar Pradesh,67.62,  Yamaha  ,FZ V3,315893,2022,343,petrol,37.99,2nd,2023,Expired,DEALER,228287.03,Tier 3
West Bengal,66.74,Hero,Passion Pro,398052,2018,130,petrol,30.55,3rd,2023,NOT AVAILABLE,Individual,169231.66,Tier 3
Maharashtra,62.39,  Hero  ,Glamour,114688,2021,528,ELECTRIC,87.97,first owner,2021,  Active  ,  Dealer  ,72426.47,Tier 1
Uttar Pradesh,6.65,royal enfield,Himalayan,71972,2021,745,ELECTRIC,86.07,First,2021,expired,Individual,54321.74,tier 2
WEST BENGAL,49.93,KTM,125 Duke,209687,2022,578,Hybrid,79.41,First,2022,Active,Individual,122725.37,  Metro  
Karnataka,5.02,  Kawasaki  ,Ninja 400,"₹234,978",2018,952,Petrol,52.21,2nd,2024,,Dealer,157273.45,Metro
Maharashtra,9.34,Kawasaki,Z650,307851,2023,641,Electric,99.78,3rd,2024,Not Available,Individual,136408.92,tier 3
Madhya Pradesh,31.24,  Kawasaki  ,Vulcan S,80411,2023,182,Hybrid,93.79,third owner,2024,Not Available,  Individual  ,40136.35,Metro
madhya pradesh,25.36,  TVS  ,Ronin,141136,2023,893,Hybrid,60.27,First,2023,Active,INDIVIDUAL,62812.97,TIER 1
  Uttar Pradesh  ,54.71,ktm,390 Adventure,239741,2021,719,electric,63.34,THIRD,2021,Expired,Dealer,170706.86,Metro
MADHYA PRADESH,13.7,ktm,250 Duke,122175,2022,257,HYBRID,81.83,third owner,2022,expired,Dealer,71240.21,Tier 2
Tamil Nadu,17.01,ROYAL ENFIELD,Classic 350,114134,2019,478,Electric,60.94,third owner,2022,not available,dealer,84330.99,Metro
Punjab,19.9,Yamaha,MT-15,338018,2021,369,Electric,79.21,SECOND,2021,EXPIRED,Dealer,270226.14,Tier 3
karnataka,5.31,TVS,Ronin,106083,2016,946,  Hybrid  ,72.74,SECOND,2021,active,Dealer,62930.34,TIER 1
madhya pradesh,59.34,TVS,Apache RTR 160,356435,2024,662,  Electric  ,65.06,third owner,2024,NOT AVAILABLE,Dealer,250941.57,tier 2
UTTAR PRADESH,19.76,Hero,Xtreme 160R,102004,2021,702,electric,64.35,2nd,2023,Expired,Individual,51234.88,Tier 1
madhya pradesh,31.67,honda,Activa,113254,2021.0,946,petrol,33.23,FIRST,2021,Active,Dealer,61775.01,Tier 3
  Tamil Nadu  ,18.45,Honda,Unicorn,"₹318,130",2023,958,Petrol,31.74,first owner,2023,expired,  Dealer  ,137402.17,Tier 1
Rajasthan,69.56,HONDA,Shine,119476,2022,544,Electric,66.51,second owner,2022,,Dealer,55522.98,Tier 1
Punjab,43.55,Royal Enfield,Hunter 350,237877,2023,793,Hybrid,95.87,1st,2023,  Expired  ,DEALER,110365.32,Metro
Uttar Pradesh,24.3,KTM,390 Adventure,311753,2023,525,  Petrol  ,27.65,2nd,2024,  Not Available  ,Dealer,198185.74,Tier 3
RAJASTHAN,12.12,KTM,390 Adventure,364520,2023,649,  Electric  ,74.39,THIRD,2024,Expired,Individual,228305.3,TIER 3
Punjab,15.43,  Royal Enfield  ,Meteor 350,203767,2022,383,Hybrid,62.33,FIRST,2022,NOT AVAILABLE,Individual,135831.75,Tier 2
  Rajasthan  ,78.7,Yamaha,Fascino 125,312607,2024,253,ELECTRIC,98.49,FIRST,2024,  Active  ,dealer,146622.0,METRO
Tamil Nadu,23.44,HERO,HF Deluxe,66642,2018,948,Petrol,36.76,third owner,2024,Active,Dealer,41994.89,tier 3
rajasthan,60.0,kawasaki,Ninja 400,70599,2024,161,Hybrid,67.24,FIRST,2024,not available,INDIVIDUAL,43201.37,Tier 1
  West Bengal  ,65.24,HERO,Splendor Plus,50727,2017,867,Hybrid,69.38,,2022,active,Individual,30780.4,  Metro  
WEST BENGAL,43.4,TVS,Jupiter,230457,2020,971,  Electric  ,65.25,Third,2022,not available,  Dealer  ,183975.79,tier 2
Rajasthan,21.89,Ktm,RC 390,296803,2021,836,Hybrid,77.91,,2023,  Not Available  ,Dealer,124226.83,tier 2
Gujarat,32.5,Honda,CBR 650R,165112,2018,559,  Petrol  ,56.4,,2023,Active,INDIVIDUAL,124608.87,tier 1
West Bengal,18.68,Hero,HF Deluxe,52194,2022,889,Hybrid,88.98,,2022,Expired,Dealer,22586.01,  Tier 1  
uttar pradesh,50.71,HONDA,Unicorn,327789,2017,514,Electric,94.49,third owner,2023,  Expired  ,Individual,206413.16,tier 2
Tamil Nadu,30.12,YAMAHA,FZ V3,320480,2016,981,ELECTRIC,93.93,Second,2022,Not Available,INDIVIDUAL,,Tier 2
karnataka,56.18,KAWASAKI,Z650,138891,2024,895,Electric,62.78,3rd,2024,Active,individual,77396.55,Tier 2
punjab,73.39,  Royal Enfield  ,Interceptor 650,350384,2015,459,PETROL,30.67,Second,2024,Not Available,  Dealer  ,,Tier 3
West Bengal,8.92,Ktm,Duke 200,118404,2017,626,Petrol,50.8,,2023,active,DEALER,82187.98,metro
Tamil Nadu,78.58,Yamaha,MT-15,325048,2022,223,  Electric  ,74.76,2nd,2023,Not Available,  Dealer  ,151142.51,Tier 1
Gujarat,24.82,honda,Activa,354989,2021,178,hybrid,72.94,Third,2021,active,  Individual  ,236034.15,Tier 3
Maharashtra,44.92,Honda,CBR 650R,107497,2023,111,hybrid,,THIRD,2024,EXPIRED,dealer,67474.42,TIER 3
madhya pradesh,33.33,Honda,CBR 650R,308938,2020,331,Petrol,36.95,Second,2023,active,Individual,146890.36,Metro
Uttar Pradesh,27.4,  Hero  ,Splendor Plus,362198,2023,774,electric,62.15,second owner,2024,  Active  ,Individual,191120.67,Tier 1
Uttar Pradesh,74.23,kawasaki,Ninja 300,159622,2022,690,Hybrid,78.21,Third,2022,  Not Available  ,DEALER,120198.01,Metro
punjab,37.1,TVS,Sport,360954,2020,872,Petrol,33.31,THIRD,2021,  Not Available  ,  Individual  ,164586.62,Tier 1
Karnataka,26.92,Hero,Glamour,145281,2015,735,HYBRID,82.87,2nd,2023,ACTIVE,Dealer,99271.4,Tier 3
Maharashtra,71.27,HONDA,CBR 650R,94018,2023,590,hybrid,68.97,First,2023,Expired,dealer,50205.73,TIER 1
RAJASTHAN,16.18,ktm,125 Duke,170535,2022,153,Electric,63.35,First,2022,ACTIVE,Individual,114801.07,tier 1
Uttar Pradesh,74.76,Hero,Passion Pro,131731,2023,892,Petrol,41.15,2nd,2023,Active,Individual,90970.9,Tier 3
karnataka,33.69,Honda,CBR 650R,150900,2021,936,Electric,75.74,2nd,2021,Expired,Individual,84773.49,tier 1
WEST BENGAL,71.93,Bajaj,Pulsar 150,353841,2023,507,Hybrid,99.04,First,2023,Active,DEALER,144505.96,Metro
Uttar Pradesh,41.22,Bajaj,Avenger 220,153275,2023,675,  Petrol  ,47.44,FIRST,2023,  Not Available  ,Dealer,73657.72,Tier 3
TAMIL NADU,25.06,TVS,Sport,215529,2022,365,Hybrid,97.28,FIRST,2022,  Expired  ,Individual,145174.72,Tier 2
Rajasthan,34.84,Kawasaki,Ninja 300,159451,2024,342,PETROL,47.81,First,2024,EXPIRED,INDIVIDUAL,122663.81,  Tier 2  
Gujarat,22.89,bajaj,Avenger 220,61067,2020,879,ELECTRIC,91.23,THIRD,2023,,Dealer,40261.46,Metro
  Delhi  ,13.94,tvs,NTorq 125,285453,2023,100,Electric,97.84,THIRD,2023,Active,  Dealer  ,189359.75,Tier 3
punjab,67.22,Ktm,125 Duke,114907,2023,527,Hybrid,90.98,Second,2023,ACTIVE,Dealer,49679.23,Metro
  Maharashtra  ,30.21,KAWASAKI,Z650,345666,2024,608,  Electric  ,,SECOND,2024,Active,Dealer,,Tier 3
maharashtra,55.53,Royal Enfield,Meteor 350,81223,2020,950,Petrol,27.43,Second,2023,Expired,Dealer,59929.19,TIER 3
DELHI,20.63,Ktm,125 Duke,210577,2019,803,Petrol,43.77,third owner,2022,Expired,  Individual  ,148405.56,Tier 1
delhi,68.1,Yamaha,FZ V3,353261,2024,961,Hybrid,84.84,THIRD,2024,Not Available,individual,270497.77,Tier 2
  Rajasthan  ,57.39,Tvs,NTorq 125,214668,2022,526,petrol,50.91,first owner,2022,Not Available,Individual,93401.88,Tier 1
maharashtra,58.23,ROYAL ENFIELD,Hunter 350,376863,2016,304,Petrol,55.41,second owner,2022,active,  Individual  ,251667.0,TIER 3
Punjab,36.63,TVS,Sport,111613,2023,503,Hybrid,73.1,THIRD,2024,ACTIVE,Dealer,64848.08,Tier 2
Gujarat,37.41,Bajaj,CT 100,60482,2024,870,  Electric  ,94.41,1st,2024,Not Available,Dealer,26923.11,Metro
  Maharashtra  ,9.23,ktm,390 Adventure,322699,2021,478,electric,90.53,3rd,2024,  Active  ,Individual,255970.46,Tier 3
MADHYA PRADESH,57.96,honda,CBR 650R,253143,2016,954,Petrol,36.96,third owner,2024,Expired,Dealer,,Metro
madhya pradesh,51.72,KTM,250 Duke,179562,2022,276,ELECTRIC,65.47,Third,2024,EXPIRED,  Dealer  ,121592.18,Tier 1
Punjab,20.62,kawasaki,Z650,53111,2021,330,  Hybrid  ,70.99,1st,2021,active,Dealer,36172.87,Tier 3
Tamil Nadu,67.05,TVS,NTorq 125,283718,2022,555,  Electric  ,76.97,2nd,2022,not available,  Dealer  ,130361.4,metro
  Rajasthan  ,74.87,HERO,Xtreme 160R,127337,2020,575,Petrol,41.08,3rd,2024,not available,  Dealer  ,85987.59,Tier 1
DELHI,35.59,Yamaha,Fascino 125,"₹201,114",2018,956,Hybrid,76.14,Third,2021,Active,Individual,135290.25,Tier 3
Punjab,27.68,Kawasaki,Z650,210266,2018,135,  Electric  ,75.65,third owner,2022,not available,Individual,98108.94,  Tier 1  
Tamil Nadu,43.21,Hero,Splendor Plus,376481,2015,485,HYBRID,85.67,,2024,Active,Dealer,237190.11,Metro
Tamil Nadu,11.48,HERO,HF Deluxe,389218,2023,965,Petrol,-15.0,First,2023,not available,dealer,294870.04,metro
  Karnataka  ,58.43,Yamaha,FZ V3,166408,2017,561,HYBRID,88.46,3rd,2023,NOT AVAILABLE,Individual,71846.12,metro
Tamil Nadu,42.45,Royal Enfield,Meteor 350,287704,2022,645,  Electric  ,95.66,THIRD,2023,  Not Available  ,DEALER,197118.88,Tier 1
  Tamil Nadu  ,32.92,Bajaj,Dominar 400,393217,2024,759,  Petrol  ,37.1,SECOND,2024,  Not Available  ,  Dealer  ,199874.17,Metro
  Uttar Pradesh  ,51.92,Bajaj,Dominar 400,97434,2018,355,Petrol,28.31,SECOND,2021,Active,  Individual  ,66477.6,Metro
Rajasthan,44.78,Honda,Activa,134209,2021,457,  Electric  ,63.44,SECOND,2021,Active,DEALER,103428.35,Tier 3
West Bengal,51.45,honda,Activa,"₹215,582",2022,751,  Petrol  ,54.69,First,2022,NOT AVAILABLE,Dealer,172121.26,Tier 3
MADHYA PRADESH,62.86,honda,Shine,194497,2023,170,Petrol,51.16,SECOND,2024,Expired,Individual,94758.7,Tier 1
Karnataka,46.7,Royal Enfield,Classic 350,308391,2019,872,PETROL,41.7,THIRD,2021,EXPIRED,Individual,140645.0,Tier 2
Delhi,25.25,YAMAHA,Fascino 125,312621,2021,532,Hybrid,93.18,FIRST,2021,Expired,Individual,155687.03,Tier 2
delhi,76.34,ROYAL ENFIELD,Interceptor 650,371996,2023,230,HYBRID,61.87,SECOND,2024,Active,dealer,214388.22,  Tier 2  
Uttar Pradesh,38.65,TVS,Jupiter,70763,2022,595,  Hybrid  ,89.36,First,2022,Expired,Dealer,41701.52,TIER 3
Delhi,55.54,Kawasaki,Ninja 300,325123,2017,566,petrol,39.7,2nd,2022,  Not Available  ,individual,198820.91,TIER 2
UTTAR PRADESH,24.32,  Kawasaki  ,Vulcan S,154381,2023,646,  Hybrid  ,83.1,THIRD,2023,Active,Dealer,98209.32,Metro
Madhya Pradesh,37.43,yamaha,FZ V3,315919,2023,471,  Electric  ,80.68,SECOND,2024,expired,DEALER,153144.88,Tier 3
Punjab,39.98,KTM,RC 390,395971,2018,413,Electric,62.64,2nd,2024,NOT AVAILABLE,  Dealer  ,218500.46,METRO
Gujarat,66.99,Kawasaki,Vulcan S,278416,2018,163,  Electric  ,75.81,2nd,2023,active,  Individual  ,181857.82,TIER 1
Madhya Pradesh,43.46,Honda,Activa,304573,2017,352,petrol,40.77,SECOND,2024,Not Available,Dealer,,TIER 1
Karnataka,40.7,  Honda  ,Shine,190116,2015,313,Hybrid,89.57,Second,2022,Not Available,Dealer,133640.99,tier 2
GUJARAT,57.93,Hero,HF Deluxe,324282,2021,162,Hybrid,99.37,second owner,2024,Active,Individual,152194.9,Metro
Madhya Pradesh,24.9,  Bajaj  ,Pulsar 150,263883,2022,691,  Petrol  ,37.96,2nd,2024,Not Available,  Dealer  ,178253.65,Metro
West Bengal,73.3,ROYAL ENFIELD,Classic 350,261569,2023,480,Petrol,53.48,FIRST,2023,Active,Dealer,110931.54,Metro
GUJARAT,75.92,  TVS  ,Jupiter,174691,2019,266,  Petrol  ,30.95,SECOND,2023,expired,dealer,136988.8,TIER 1
Gujarat,38.66,Kawasaki,Versys 650,296431,2023,903,Electric,66.11,1st,2023,Active,DEALER,142558.78,Metro
  Delhi  ,72.16,Yamaha,R15 V4,168707,2023,470,ELECTRIC,80.79,Third,2023,  Expired  ,individual,72222.05,Tier 2
madhya pradesh,65.0,Kawasaki,Versys 650,360036,2024,728,Hybrid,74.91,Third,2024,NOT AVAILABLE,individual,247404.18,Tier 3
Maharashtra,73.08,Honda,Activa,309667,2023,101,Electric,89.0,second owner,2023,,  Dealer  ,214995.64,Tier 3
DELHI,27.9,BAJAJ,Avenger 220,301065,2024,374,ELECTRIC,75.32,First,2024,Active,INDIVIDUAL,177318.59,Metro
Karnataka,33.11,HERO,Xtreme 160R,64222,2015,311,Electric,71.84,THIRD,2021,Active,Individual,37478.65,Tier 1
Madhya Pradesh,11.83,  Bajaj  ,Pulsar 150,111427,2018,580,  Hybrid  ,73.42,Second,2022,Not Available,  Dealer  ,66090.34,Metro
rajasthan,37.59,Royal Enfield,Hunter 350,326565,2024,758,Hybrid,70.85,first owner,2024,  Not Available  ,individual,158207.22,  Metro  
Maharashtra,50.55,HONDA,Unicorn,308676,2020,989,  Electric  ,80.59,2nd,2024,Expired,Dealer,177782.78,Tier 3
  Delhi  ,18.07,TVS,Ronin,361035,2024,930,  Petrol  ,59.77,FIRST,2024,expired,Dealer,159577.79,Tier 2
RAJASTHAN,77.3,kawasaki,Ninja 300,52995,2021,718,petrol,45.43,Second,2021,Active,Individual,25302.59,  Tier 2  
Maharashtra,66.93,Kawasaki,Ninja 400,316698,2023,338,Electric,85.81,2nd,2023,Active,dealer,148921.28,Tier 1
karnataka,35.32,TVS,Sport,252259,2020,599,Electric,61.0,2nd,2022,  Not Available  ,  Dealer  ,175822.46,Tier 2
Maharashtra,34.86,yamaha,MT-15,102267,2023,466,  Petrol  ,32.14,third owner,2024,Active,Individual,49510.03,  Tier 3  
West Bengal,60.29,KTM,250 Duke,355392,2020,447,petrol,32.7,SECOND,2022,NOT AVAILABLE,dealer,195219.55,Tier 2
karnataka,6.64,Bajaj,CT 100,284896,2015,302,electric,96.29,,2022,NOT AVAILABLE,DEALER,185003.89,Metro
  Rajasthan  ,49.12,  Hero  ,Passion Pro,318959,2023,195,HYBRID,65.02,Second,2023,Not Available,INDIVIDUAL,181718.63,Tier 3
Madhya Pradesh,79.51,Royal Enfield,Meteor 350,306184,2023,203,Hybrid,77.79,3rd,2023,active,individual,189096.19,Tier 1
MADHYA PRADESH,51.45,royal enfield,Interceptor 650,312839,2024,710,Petrol,44.06,1st,2024,NOT AVAILABLE,  Individual  ,150567.55,Tier 2
Maharashtra,59.36,Royal Enfield,Hunter 350,284598,2015,661,Petrol,55.09,second owner,2024,NOT AVAILABLE,Individual,224097.87,Metro
Madhya Pradesh,69.13,Bajaj,Platina 110,136004,2022,232,  Hybrid  ,64.05,2nd,2023,active,Dealer,,METRO
TAMIL NADU,26.61,  Yamaha  ,FZ V3,"₹283,844",2022,967,  Petrol  ,44.15,second owner,2022,Active,dealer,216039.28,  Tier 2  
West Bengal,55.92,Honda,Unicorn,249764,2023,358,Hybrid,78.34,first owner,2023,Active,Dealer,132214.14,tier 1
Karnataka,29.17,Yamaha,FZ V3,269787,2022,646,Electric,95.65,2nd,2023,Not Available,Individual,,METRO
  Maharashtra  ,26.04,TVS,NTorq 125,76742,2022,893,Petrol,34.9,second owner,2024,Active,Individual,41348.36,TIER 3
Madhya Pradesh,17.78,  Bajaj  ,Dominar 400,352340,2023,468,PETROL,51.58,3rd,2024,expired,DEALER,281552.62,Tier 3
Uttar Pradesh,30.57,Hero,Glamour,305162,2017,196,hybrid,81.77,Third,2022,Active,  Individual  ,201622.88,metro
Gujarat,16.1,ROYAL ENFIELD,Hunter 350,353397,2020,876,  Petrol  ,,3rd,2024,Expired,Individual,170240.94,Metro
DELHI,45.88,Yamaha,FZ V3,256201,2022,263,Hybrid,,FIRST,2022,Active,  Individual  ,111077.71,Metro
Karnataka,25.97,Yamaha,MT-15,244919,2022,247,Electric,94.74,Third,2024,Expired,DEALER,117413.7,  Tier 3  
Rajasthan,28.94,Royal Enfield,Meteor 350,376144,2024,947,PETROL,32.91,Third,2024,Active,dealer,274298.37,TIER 3
Karnataka,43.65,KTM,125 Duke,321926,2024,332,HYBRID,79.01,Third,2024,Expired,  Dealer  ,208635.66,Tier 2
Madhya Pradesh,51.56,  Royal Enfield  ,Classic 350,179417,2023,136,HYBRID,61.54,third owner,2023,active,individual,106022.76,tier 1
west bengal,57.95,royal enfield,Hunter 350,276694,2022,924,petrol,41.82,FIRST,2022,  Not Available  ,dealer,131949.78,Tier 3
karnataka,36.85,Kawasaki,Z650,71035,2021,698,HYBRID,89.8,2nd,2024,not available,Individual,41300.95,Tier 1
Punjab,38.56,tvs,Apache RTR 160,152301,2017,974,Petrol,59.82,Second,2016,not available,INDIVIDUAL,83409.07,tier 3
gujarat,52.83,Kawasaki,Ninja 300,133046,2023,935,hybrid,70.99,Second,2023,  Expired  ,Dealer,59994.5,Tier 3
Tamil Nadu,27.27,yamaha,Ray ZR,151290,2017,351,hybrid,98.5,THIRD,2024,Not Available,Individual,113088.67,  Tier 3  
Uttar Pradesh,22.98,hero,Glamour,92797,2020,217,Petrol,31.95,Second,2024,  Active  ,  Dealer  ,39939.14,Metro
Karnataka,40.37,Hero,Glamour,291412,2022,333,Hybrid,71.69,First,2022,ACTIVE,Individual,145480.95,Tier 2
Gujarat,63.03,  TVS  ,NTorq 125,211610,2018,976,electric,83.89,Third,2022,NOT AVAILABLE,dealer,97110.65,Metro
Gujarat,10.68,tvs,Jupiter,129154,2018,844,Electric,71.51,third owner,2024,Expired,Individual,59567.31,tier 2
Karnataka,23.43,Hero,Xtreme 160R,316069,2019,365,Electric,91.15,third owner,2021,Not Available,Individual,246234.79,Tier 1
Uttar Pradesh,67.61,Hero,HF Deluxe,54907,2023,210,hybrid,74.69,second owner,2023,expired,Individual,34277.97,  Tier 3  
Gujarat,35.24,ROYAL ENFIELD,Himalayan,336217,2024,863,Petrol,26.77,first owner,2024,  Active  ,Dealer,255952.14,Metro
Tamil Nadu,53.55,BAJAJ,Avenger 220,137455,2018,576,hybrid,60.59,2nd,2021,Expired,Individual,,  Tier 1  
